timestamp,status,Windspeed,Wind absolute direction,Wind relative direction,Ambient temperature,Grid power,Rotor rpm,Generator rpm in latest period,Pitch angle,Nacelle direction,Temperature oil in gearbox,Temperature in gearbox bearing on high speed shaft,Temperature in generator bearing 2 (Drive End),Temperature in generator bearing 1 (Non-Drive End),Nacelle temperature,Temperature oil in hydraulic group
2022-06-28 19:00:00,0,6.1,72.7,-14.7,28.0,0.1851219512195122,12.2,1381.6,-1.7000000000000002,87.4,54.0,60.0,49.0,58.0,35.0,38.0
2022-06-28 19:10:00,0,6.4,97.4,13.8,28.0,0.2084390243902439,12.5,1406.7,-1.8,83.5,54.0,61.0,49.0,57.0,36.0,38.0
2022-06-28 19:20:00,0,7.3,83.9,-9.4,28.0,0.3097073170731707,13.6,1535.0,-2.1,93.3,55.0,62.0,49.0,57.0,36.0,38.0
2022-06-28 19:30:00,0,7.5,74.3,-19.4,27.0,0.3459024390243903,13.8,1555.6,-2.2,93.7,56.0,63.0,49.0,58.0,35.0,38.0
2022-06-28 19:40:00,0,7.5,91.0,-2.4,27.0,0.3198048780487805,13.8,1555.5,-2.2,93.3,57.0,64.0,49.0,58.0,35.0,38.0
2022-06-28 19:50:00,0,7.2,97.0,3.6,27.0,0.3033658536585366,13.4,1512.3,-2.1,93.4,54.0,64.0,49.0,59.0,35.0,38.0
2022-06-28 20:00:00,0,7.1,106.9,5.5,27.0,0.2917073170731707,13.3,1502.0,-2.0,101.4,52.0,63.0,49.0,58.0,35.0,38.0
2022-06-28 20:10:00,0,6.7,81.6,-12.8,27.0,0.2608292682926829,12.8,1446.6,-2.0,94.4,52.0,61.0,49.0,58.0,35.0,38.0
2022-06-28 20:20:00,0,6.5,81.5,-10.4,27.0,0.2296585365853658,12.6,1422.4,-1.9,91.9,54.0,61.0,49.0,57.0,35.0,38.0
2022-06-28 20:30:00,0,7.0,74.4,-17.5,26.0,0.3007317073170731,13.1,1480.5,-2.0,91.9,55.0,62.0,48.0,57.0,35.0,38.0
2022-06-28 20:40:00,0,7.4,80.5,-11.4,26.0,0.3502439024390243,13.7,1542.0,-2.1,91.9,56.0,63.0,48.0,57.0,35.0,38.0
2022-06-28 20:50:00,0,6.5,76.5,-15.5,26.0,0.237170731707317,12.5,1414.2,-1.9,91.9,56.0,63.0,48.0,56.0,34.0,37.0
2022-06-28 21:00:00,0,7.3,100.3,8.3,26.0,0.3260975609756097,13.5,1524.9,-2.1,91.9,56.0,63.0,48.0,56.0,34.0,37.0
2022-06-28 21:10:00,0,7.6,99.4,16.6,26.0,0.4068780487804878,14.0,1577.2,-2.2,82.8,55.0,64.0,48.0,56.0,34.0,37.0
2022-06-28 21:20:00,0,6.2,92.8,1.6,25.0,0.2031219512195121,12.3,1390.6,-1.7000000000000002,91.2,51.0,62.0,48.0,56.0,34.0,37.0
2022-06-28 21:30:00,0,5.5,65.3,-25.9,25.0,0.1266341463414634,11.6,1311.8,-1.4,91.2,53.0,59.0,48.0,54.0,33.0,37.0
2022-06-28 21:40:00,0,6.4,77.7,7.1,25.0,0.2573170731707317,12.5,1406.9,-1.8,70.6,54.0,60.0,48.0,52.0,33.0,37.0
2022-06-28 21:50:00,0,6.9,103.1,5.6,25.0,0.2713170731707317,13.0,1466.9,-2.0,97.6,55.0,62.0,47.0,51.0,33.0,37.0
2022-06-28 22:00:00,0,5.4,94.4,-3.1,25.0,0.126,11.5,1303.4,-1.4,97.6,54.0,60.0,47.0,50.0,33.0,37.0
2022-06-28 22:10:00,0,7.6,102.4,4.8,25.0,0.312780487804878,13.9,1574.0,-2.2,97.6,55.0,61.0,47.0,50.0,33.0,37.0
2022-06-28 22:20:00,0,8.1,99.8,1.6,25.0,0.4048292682926829,14.4,1629.4,-2.3,98.3,56.0,63.0,47.0,49.0,33.0,36.0
2022-06-28 22:30:00,0,8.7,106.3,8.0,25.0,0.4801951219512195,14.7,1658.8,-2.2,98.2,55.0,64.0,47.0,50.0,33.0,36.0
2022-06-28 22:40:00,0,8.6,95.3,5.4,25.0,0.519609756097561,14.6,1647.0,-2.2,89.8,52.0,64.0,47.0,50.0,34.0,36.0
2022-06-28 22:50:00,0,8.6,97.2,4.2,25.0,0.518,14.6,1645.0,-2.2,93.0,51.0,63.0,47.0,51.0,34.0,36.0
2022-06-28 23:00:00,0,8.7,91.3,-13.6,25.0,0.4857073170731708,14.6,1652.3,-2.3,104.9,51.0,63.0,48.0,52.0,35.0,36.0
2022-06-28 23:10:00,0,8.2,81.7,-14.8,25.0,0.5,14.5,1639.6,-2.3,96.5,50.0,63.0,48.0,52.0,34.0,36.0
2022-06-28 23:20:00,0,8.1,109.3,4.7,25.0,0.4821463414634146,14.5,1639.8,-2.2,104.5,54.0,63.0,48.0,53.0,34.0,36.0
2022-06-28 23:30:00,0,8.6,112.5,7.9,25.0,0.5174146341463415,14.6,1652.3,-2.3,104.5,56.0,64.0,48.0,53.0,34.0,36.0
2022-06-28 23:40:00,0,7.8,103.5,-1.1,25.0,0.4048292682926829,14.2,1603.1,-2.2,104.6,56.0,64.0,48.0,53.0,34.0,35.0
2022-06-28 23:50:00,0,7.8,116.6,3.6,25.0,0.3617073170731707,14.3,1612.5,-2.2,113.0,57.0,64.0,48.0,53.0,34.0,35.0
2022-06-29 00:00:00,0,7.5,111.6,-1.4,25.0,0.2978536585365853,13.9,1566.8,-2.2,113.0,52.0,63.0,48.0,52.0,34.0,35.0
2022-06-29 00:10:00,0,7.6,126.5,13.6,25.0,0.3082926829268292,14.1,1586.7,-2.2,113.0,51.0,62.0,48.0,52.0,34.0,35.0
2022-06-29 00:20:00,0,7.5,109.6,-3.4,25.0,0.2940487804878048,13.9,1572.3,-2.2,113.0,54.0,62.0,48.0,51.0,34.0,35.0
2022-06-29 00:30:00,0,6.8,108.5,-4.4,24.0,0.2453658536585365,12.9,1454.8,-2.1,113.0,54.0,62.0,48.0,51.0,34.0,35.0
2022-06-29 00:40:00,0,5.8,109.4,4.2,24.0,0.1511219512195122,11.7,1325.0,-1.7000000000000002,105.2,54.0,61.0,47.0,50.0,32.0,35.0
2022-06-29 00:50:00,0,5.3,87.5,-7.9,24.0,0.1166341463414634,11.3,1279.9,-1.3,95.5,53.0,59.0,47.0,49.0,32.0,35.0
2022-06-29 01:00:00,0,6.7,92.0,-11.5,24.0,0.2172195121951219,12.7,1433.8,-2.0,103.5,54.0,60.0,46.0,48.0,32.0,35.0
2022-06-29 01:10:00,0,7.7,101.0,-2.5,24.0,0.3414146341463414,14.0,1577.4,-2.2,103.5,55.0,61.0,46.0,48.0,33.0,35.0
2022-06-29 01:20:00,0,8.0,108.8,-2.8,24.0,0.3875609756097561,14.3,1619.8,-2.2,111.5,56.0,63.0,46.0,48.0,33.0,35.0
2022-06-29 01:30:00,0,7.2,89.1,-14.4,24.0,0.3033658536585366,13.4,1512.0,-2.1,103.5,56.0,63.0,46.0,48.0,33.0,35.0
2022-06-29 01:40:00,0,7.2,92.5,-1.9,24.0,0.3016097560975609,13.4,1513.0,-2.1,94.4,56.0,63.0,46.0,48.0,33.0,34.0
2022-06-29 01:50:00,0,7.0,85.1,-17.4,24.0,0.262,13.1,1482.9,-2.1,102.4,56.0,63.0,45.0,48.0,33.0,34.0
2022-06-29 02:00:00,0,5.9,96.1,-6.4,24.0,0.1463414634146341,11.7,1325.9,-1.7000000000000002,102.4,56.0,62.0,45.0,48.0,33.0,34.0
2022-06-29 02:10:00,0,4.6,108.4,6.0,24.0,0.0605853658536585,11.2,1259.5,-0.8,102.4,55.0,59.0,45.0,47.0,32.0,34.0
2022-06-29 02:20:00,0,5.1,58.1,-44.7,24.0,0.1153170731707317,11.6,1313.2,-1.0,102.8,54.0,58.0,44.0,47.0,32.0,34.0
2022-06-29 02:30:00,0,8.3,128.7,17.5,23.0,0.4733658536585365,14.1,1592.5,-2.0,111.2,56.0,62.0,44.0,46.0,32.0,34.0
2022-06-29 02:40:00,0,9.7,105.8,-5.4,24.0,0.7253658536585366,14.6,1649.5,-1.5,111.2,55.0,64.0,45.0,47.0,33.0,34.0
2022-06-29 02:50:00,0,9.1,124.0,12.7,24.0,0.6148292682926829,14.7,1655.9,-2.0,111.2,53.0,65.0,45.0,48.0,32.0,34.0
2022-06-29 03:00:00,0,7.0,135.2,16.6,23.0,0.3092682926829268,13.2,1490.5,-1.9,118.6,51.0,62.0,46.0,49.0,33.0,34.0
2022-06-29 03:10:00,0,8.3,110.4,0.6000000000000001,23.0,0.4827804878048781,14.2,1607.7,-2.1,109.8,54.0,62.0,46.0,49.0,33.0,34.0
2022-06-29 03:20:00,0,9.8,105.6,-4.2,24.0,0.7103414634146342,14.8,1674.0,-1.7000000000000002,109.8,56.0,65.0,46.0,50.0,33.0,34.0
2022-06-29 03:30:00,0,8.7,113.4,-4.1,24.0,0.4988780487804878,14.6,1648.7,-2.1,117.5,52.0,64.0,47.0,50.0,33.0,34.0
2022-06-29 03:40:00,0,7.4,122.1,4.6,23.0,0.3066829268292683,13.8,1555.8,-2.1,117.5,51.0,62.0,47.0,51.0,33.0,34.0
2022-06-29 03:50:00,0,5.4,110.5,-0.4,23.0,0.1373170731707317,11.8,1327.2,-1.3,110.9,53.0,60.0,47.0,50.0,33.0,34.0
2022-06-29 04:00:00,0,4.9,127.8,17.0,23.0,0.0749756097560975,11.2,1263.2,-1.0,110.8,52.0,58.0,46.0,50.0,32.0,34.0
2022-06-29 04:10:00,0,4.7,93.6,-7.1,23.0,0.0678536585365853,11.2,1260.5,-0.8,100.7,52.0,57.0,46.0,49.0,31.0,34.0
2022-06-29 04:20:00,0,4.2,124.4,29.7,23.0,0.0510243902439024,11.1,1254.3,-0.3,94.8,52.0,56.0,45.0,48.0,31.0,34.0
2022-06-29 04:30:00,0,3.2,76.0,-27.8,23.0,-0.0038048780487804,10.7,1207.2,2.6,103.9,51.0,54.0,45.0,47.0,31.0,34.0
2022-06-29 04:40:00,0,4.1,101.9,-9.3,23.0,0.0277560975609756,9.0,1020.3,4.6,111.2,50.0,53.0,44.0,46.0,30.0,34.0
2022-06-29 04:50:00,0,4.7,113.9,14.9,23.0,0.0599512195121951,11.1,1251.6,-0.8,99.0,50.0,55.0,44.0,46.0,31.0,34.0
2022-06-29 05:00:00,0,2.0,142.8,19.7,23.0,-0.0111219512195121,3.1,398.7,29.1,123.1,49.0,52.0,43.0,45.0,30.0,35.0
2022-06-29 05:10:00,0,1.8,49.1,-74.0,22.0,-0.0104878048780487,0.0,3.4,24.0,123.1,48.0,50.0,42.0,45.0,29.0,35.0
2022-06-29 05:20:00,0,1.5,47.7,-75.4,22.0,-0.0072682926829268,0.0,40.8,24.0,123.1,47.0,49.0,40.0,45.0,29.0,35.0
2022-06-29 05:30:00,0,1.3,82.2,-40.9,22.0,-0.0066341463414634,0.0,6.0,24.0,123.1,47.0,48.0,39.0,44.0,29.0,35.0
2022-06-29 05:40:00,0,1.2,71.1,-52.0,22.0,-0.0042439024390243,0.0,0.0,24.0,123.1,45.0,47.0,37.0,43.0,30.0,35.0
2022-06-29 05:50:00,0,1.9,119.0,-4.1,23.0,-0.0029268292682926,0.6000000000000001,131.5,24.0,123.1,48.0,47.0,36.0,42.0,31.0,34.0
2022-06-29 06:00:00,0,1.8,126.5,3.3,22.0,-0.0029756097560975,0.2,143.2,24.0,123.1,48.0,46.0,36.0,41.0,32.0,34.0
2022-06-29 06:10:00,0,2.4,118.3,-4.9,22.0,-0.0029756097560975,1.8,202.9,24.0,123.1,48.0,46.0,36.0,40.0,32.0,34.0
2022-06-29 06:20:00,0,2.3,147.5,24.3,23.0,-0.0028780487804878,1.8,202.3,24.0,123.1,48.0,46.0,35.0,39.0,32.0,34.0
2022-06-29 06:30:00,0,2.7,150.8,27.6,23.0,-0.0031219512195121,2.1,239.8,24.0,123.2,48.0,46.0,35.0,38.0,32.0,34.0
2022-06-29 06:40:00,0,3.3,149.9,-0.6000000000000001,22.0,-0.0032195121951219,2.4,274.5,24.0,150.5,48.0,46.0,35.0,37.0,32.0,34.0
2022-06-29 06:50:00,0,3.3,153.1,-4.0,22.0,-0.0031219512195121,2.4,275.0,24.0,157.2,48.0,46.0,35.0,36.0,32.0,34.0
2022-06-29 07:00:00,0,3.3,181.2,0.6000000000000001,22.0,0.004780487804878,5.8,662.9,14.2,180.6,48.0,47.0,34.0,36.0,31.0,34.0
2022-06-29 07:10:00,0,3.2,159.8,-6.8,22.0,0.0005853658536585,7.5,846.7,28.9,166.6,49.0,51.0,34.0,36.0,32.0,35.0
2022-06-29 07:20:00,0,4.1,173.5,-1.8,22.0,0.03,9.3,1051.5,6.2,175.4,48.0,50.0,35.0,37.0,30.0,35.0
2022-06-29 07:30:00,0,4.6,178.8,11.2,22.0,0.0624878048780487,11.1,1251.9,-0.7000000000000001,167.7,48.0,52.0,35.0,38.0,29.0,35.0
2022-06-29 07:40:00,0,4.6,156.7,-10.9,22.0,0.082,11.1,1252.6,-0.8,167.7,48.0,53.0,36.0,39.0,28.0,35.0
2022-06-29 07:50:00,0,4.7,179.5,11.9,22.0,0.081170731707317,11.1,1253.6,-0.8,167.7,48.0,54.0,36.0,40.0,28.0,35.0
2022-06-29 08:00:00,0,4.7,164.3,-3.4,22.0,0.0839024390243902,11.1,1253.9,-0.8,167.7,48.0,54.0,36.0,41.0,29.0,35.0
2022-06-29 08:10:00,0,5.0,160.0,-7.6,22.0,0.102,11.2,1262.1,-1.1,167.7,48.0,55.0,37.0,42.0,29.0,35.0
2022-06-29 08:20:00,0,4.1,165.5,-2.2,22.0,0.0553170731707317,11.1,1250.4,-0.3,167.7,48.0,54.0,37.0,43.0,28.0,35.0
2022-06-29 08:30:00,0,3.5,151.4,-16.2,22.0,0.0269268292682926,11.1,1249.0,0.3,167.7,48.0,53.0,38.0,44.0,30.0,35.0
2022-06-29 08:40:00,0,3.0,166.7,-0.9,22.0,0.013560975609756,9.0,1008.8,6.7,167.7,48.0,52.0,38.0,46.0,30.0,35.0
2022-06-29 08:50:00,0,2.4,199.1,16.0,22.0,-0.0032682926829268,1.4,198.5,24.0,183.1,47.0,49.0,38.0,46.0,32.0,35.0
2022-06-29 09:00:00,0,2.1,195.3,12.2,23.0,-0.0046341463414634,0.8,142.5,24.0,183.1,47.0,48.0,37.0,45.0,32.0,35.0
2022-06-29 09:10:00,0,1.7000000000000002,273.6,62.9,23.0,-0.0044390243902439,0.2,104.9,24.0,210.8,47.0,47.0,37.0,43.0,31.0,35.0
2022-06-29 09:20:00,0,1.3,288.7,77.9,23.0,-0.004390243902439,0.0,45.8,24.0,210.8,47.0,46.0,36.0,42.0,31.0,35.0
2022-06-29 09:30:00,0,1.3,275.7,64.9,24.0,-0.004390243902439,0.0,4.5,24.0,210.8,44.0,45.0,35.0,41.0,31.0,35.0
2022-06-29 09:40:00,0,1.2,172.6,-38.1,24.0,-0.004390243902439,0.0,43.8,24.0,210.8,46.0,45.0,35.0,40.0,31.0,34.0
2022-06-29 09:50:00,0,2.1,152.7,-58.1,24.0,-0.0044390243902439,0.0,94.2,24.0,210.8,46.0,44.0,34.0,39.0,31.0,34.0
2022-06-29 10:00:00,0,2.2,165.0,-45.7,24.0,-0.0040975609756097,0.0,111.5,24.0,210.8,46.0,44.0,34.0,38.0,31.0,34.0
2022-06-29 10:10:00,0,2.3,217.3,6.5,25.0,-0.0028292682926829,0.0,124.0,24.0,210.8,46.0,43.0,33.0,37.0,32.0,34.0
2022-06-29 10:20:00,0,1.9,166.2,-44.6,25.0,-0.0028292682926829,0.0,89.0,24.0,210.8,46.0,43.0,33.0,37.0,33.0,34.0
2022-06-29 10:30:00,0,1.9,146.3,-64.4,26.0,-0.0028292682926829,0.0,109.3,24.0,210.8,45.0,43.0,33.0,36.0,33.0,34.0
2022-06-29 10:40:00,0,1.9,187.2,-23.6,26.0,-0.0028780487804878,0.0,121.4,24.0,210.8,45.0,42.0,33.0,36.0,33.0,34.0
2022-06-29 10:50:00,0,2.2,169.1,-41.7,26.0,-0.0028292682926829,0.0,117.7,24.0,210.8,45.0,42.0,33.0,35.0,33.0,34.0
2022-06-29 11:00:00,0,1.7000000000000002,138.7,-72.1,26.0,-0.0028292682926829,0.0,59.1,24.0,210.8,45.0,42.0,33.0,35.0,34.0,34.0
2022-06-29 11:10:00,0,1.1,151.4,-59.3,27.0,-0.0028780487804878,0.0,20.0,24.0,210.8,45.0,42.0,33.0,35.0,34.0,34.0
2022-06-29 11:20:00,0,1.7000000000000002,110.7,-100.0,27.0,-0.0028292682926829,0.0,49.8,24.0,210.8,44.0,42.0,33.0,35.0,34.0,34.0
2022-06-29 11:30:00,0,2.0,299.0,88.2,27.0,-0.0028292682926829,0.0,58.5,24.0,210.8,45.0,42.0,33.0,35.0,34.0,35.0
2022-06-29 11:40:00,0,2.8,251.3,40.4,27.0,-0.0036097560975609,1.1,147.5,24.0,210.9,44.0,42.0,33.0,35.0,34.0,35.0
2022-06-29 11:50:00,0,3.9,336.4,19.1,27.0,0.0376097560975609,8.1,920.8,7.2,317.3,45.0,45.0,34.0,35.0,34.0,35.0
2022-06-29 12:00:00,0,4.8,289.1,-19.7,26.0,0.0648292682926829,11.3,1275.4,-0.8,308.9,46.0,50.0,35.0,36.0,31.0,35.0
2022-06-29 12:10:00,0,3.9,298.2,19.1,27.0,0.0352682926829268,11.1,1253.0,0.0,279.1,47.0,51.0,36.0,37.0,32.0,35.0
2022-06-29 12:20:00,0,5.0,237.9,-25.4,26.0,0.0802926829268292,11.2,1268.3,-1.1,263.3,48.0,53.0,37.0,39.0,32.0,35.0
2022-06-29 12:30:00,0,5.0,227.1,-17.6,26.0,0.1041463414634146,11.3,1274.0,-1.1,244.7,48.0,54.0,37.0,41.0,31.0,35.0
2022-06-29 12:40:00,0,5.5,242.1,6.7,26.0,0.1409756097560975,11.5,1301.4,-1.5,235.3,48.0,55.0,38.0,43.0,31.0,35.0
2022-06-29 12:50:00,0,5.3,233.9,-1.8,26.0,0.1312195121951219,11.5,1300.9,-1.3,235.7,48.0,56.0,39.0,45.0,30.0,35.0
2022-06-29 13:00:00,0,4.9,231.4,-13.0,26.0,0.0962439024390243,11.4,1284.4,-0.9,244.4,49.0,55.0,40.0,46.0,31.0,36.0
2022-06-29 13:10:00,0,4.7,251.4,10.8,26.0,0.0816585365853658,11.2,1268.2,-0.8,240.6,49.0,55.0,40.0,47.0,31.0,36.0
2022-06-29 13:20:00,0,5.3,255.5,12.1,26.0,0.1190243902439024,11.4,1284.9,-1.3,243.3,49.0,56.0,41.0,48.0,31.0,36.0
2022-06-29 13:30:00,0,5.4,248.6,13.7,26.0,0.1312195121951219,11.5,1295.0,-1.4,235.0,49.0,56.0,41.0,48.0,31.0,36.0
2022-06-29 13:40:00,0,5.4,253.1,10.1,26.0,0.1316585365853658,11.5,1303.7,-1.3,243.0,50.0,57.0,42.0,49.0,31.0,36.0
2022-06-29 13:50:00,0,5.4,241.9,-4.3,26.0,0.1345365853658536,11.4,1292.0,-1.4,246.2,50.0,57.0,42.0,49.0,31.0,36.0
2022-06-29 14:00:00,0,5.7,239.9,2.9,26.0,0.1652682926829268,11.7,1322.6,-1.5,237.1,50.0,57.0,43.0,50.0,32.0,36.0
2022-06-29 14:10:00,0,5.0,224.0,-13.0,26.0,0.1110243902439024,11.3,1279.3,-1.1,237.1,51.0,57.0,43.0,51.0,32.0,36.0
2022-06-29 14:20:00,0,4.8,258.8,20.0,26.0,0.0870243902439024,11.3,1279.6,-0.9,238.8,51.0,57.0,44.0,51.0,32.0,36.0
2022-06-29 14:30:00,0,5.1,251.8,10.5,26.0,0.0968292682926829,11.3,1278.2,-1.1,241.2,51.0,57.0,44.0,52.0,32.0,36.0
2022-06-29 14:40:00,0,5.1,271.0,36.7,26.0,0.1061463414634146,11.3,1278.4,-1.2,234.3,51.0,57.0,44.0,52.0,32.0,36.0
2022-06-29 14:50:00,0,4.9,234.8,-14.8,27.0,0.0814146341463414,11.2,1265.9,-1.0,249.7,51.0,57.0,44.0,52.0,32.0,36.0
2022-06-29 15:00:00,0,5.2,243.5,5.4,27.0,0.1077560975609756,11.4,1291.1,-1.2,238.1,51.0,57.0,43.0,52.0,31.0,36.0
2022-06-29 15:10:00,0,5.7,239.5,-7.7,26.0,0.1528780487804878,11.7,1319.9,-1.6,247.2,51.0,57.0,43.0,52.0,31.0,36.0
2022-06-29 15:20:00,0,6.1,259.5,16.5,26.0,0.176780487804878,12.1,1367.7,-1.8,243.0,52.0,58.0,43.0,52.0,32.0,36.0
2022-06-29 15:30:00,0,5.8,244.0,3.4,26.0,0.1578048780487805,11.8,1328.5,-1.7000000000000002,240.6,52.0,58.0,43.0,52.0,32.0,36.0
2022-06-29 15:40:00,0,5.8,257.2,7.6,26.0,0.1581463414634146,11.8,1327.5,-1.7000000000000002,249.7,52.0,59.0,42.0,52.0,32.0,36.0
2022-06-29 15:50:00,0,5.6,246.6,4.0,26.0,0.1352682926829268,11.5,1299.3,-1.6,242.7,52.0,58.0,42.0,52.0,32.0,36.0
2022-06-29 16:00:00,0,5.7,240.7,0.5,27.0,0.1346829268292683,11.7,1318.3,-1.6,240.2,52.0,58.0,42.0,52.0,33.0,37.0
2022-06-29 16:10:00,0,5.6,238.7,-3.6,27.0,0.1347317073170731,11.6,1307.1,-1.5,242.3,52.0,58.0,42.0,51.0,32.0,37.0
2022-06-29 16:20:00,0,5.5,243.6,11.5,27.0,0.136,11.5,1304.1,-1.5,232.1,52.0,59.0,42.0,51.0,32.0,37.0
2022-06-29 16:30:00,0,5.1,264.8,32.6,27.0,0.0942439024390243,11.4,1282.2,-1.1,232.2,52.0,58.0,42.0,51.0,32.0,37.0
2022-06-29 16:40:00,0,5.4,273.2,20.7,27.0,0.1108780487804878,11.6,1311.2,-1.3,252.5,52.0,58.0,42.0,51.0,32.0,37.0
2022-06-29 16:50:00,0,5.4,228.0,-13.2,27.0,0.1230243902439024,11.5,1298.7,-1.3,241.2,52.0,58.0,42.0,51.0,32.0,37.0
2022-06-29 17:00:00,0,4.8,195.6,-36.2,27.0,0.0852195121951219,11.2,1269.2,-0.9,231.8,52.0,58.0,42.0,51.0,32.0,37.0
2022-06-29 17:10:00,0,4.9,238.9,-9.0,27.0,0.0869268292682926,11.2,1264.1,-1.0,247.9,52.0,57.0,42.0,50.0,32.0,37.0
2022-06-29 17:20:00,0,4.7,236.6,-2.5,27.0,0.0760975609756097,11.2,1262.0,-0.8,239.2,52.0,57.0,42.0,50.0,32.0,37.0
2022-06-29 17:30:00,0,4.8,237.9,-4.8,27.0,0.0921463414634146,11.2,1259.8,-1.0,242.7,52.0,57.0,42.0,50.0,32.0,37.0
2022-06-29 17:40:00,0,4.6,259.8,9.1,27.0,0.076390243902439,11.1,1258.4,-0.8,250.7,52.0,57.0,42.0,49.0,32.0,37.0
2022-06-29 17:50:00,0,4.5,250.3,0.2,27.0,0.0652195121951219,11.1,1257.6,-0.7000000000000001,250.0,51.0,56.0,42.0,49.0,32.0,37.0
2022-06-29 18:00:00,0,4.3,238.7,-12.7,27.0,0.0499024390243902,11.1,1254.0,-0.4,251.4,51.0,56.0,42.0,49.0,32.0,37.0
2022-06-29 18:10:00,0,4.7,221.0,-23.8,27.0,0.0793170731707317,11.2,1264.9,-0.8,244.8,51.0,56.0,42.0,49.0,32.0,37.0
2022-06-29 18:20:00,0,4.3,266.9,22.1,27.0,0.0565853658536585,11.1,1252.7,-0.4,244.7,51.0,56.0,42.0,49.0,32.0,37.0
2022-06-29 18:30:00,0,4.0,223.0,-12.6,27.0,0.0421951219512195,11.1,1250.4,-0.1,235.7,51.0,56.0,42.0,49.0,32.0,37.0
2022-06-29 18:40:00,0,4.2,266.0,19.4,27.0,0.0587317073170731,11.1,1254.5,-0.3,246.5,51.0,55.0,42.0,49.0,32.0,37.0
2022-06-29 18:50:00,0,3.8,237.5,-3.7,27.0,0.028780487804878,11.1,1250.2,0.0,241.3,51.0,55.0,42.0,49.0,32.0,37.0
2022-06-29 19:00:00,0,3.6,263.6,3.4,27.0,0.0179512195121951,11.1,1250.9,0.7000000000000001,260.2,50.0,54.0,42.0,49.0,31.0,37.0
